word,human_count,machine_count,human_rate,machine_rate,dominant_class,dominance_ratio,chi2,p_value,significant
washaywa,14,6,0.001706,0.000734,human,2.3228,2.4214,0.119685,False
ekulungiseleleni,14,6,0.001706,0.000734,human,2.3228,2.4214,0.119685,False
kungu,7,3,0.000853,0.000367,human,2.3228,0.887,0.34628,False
b1,7,3,0.000853,0.000367,human,2.3228,0.887,0.34628,False
ngamakhono,28,12,0.003412,0.001469,human,2.3228,5.5711,0.01826,True
ukuzithoba,7,3,0.000853,0.000367,human,2.3228,0.887,0.34628,False
nokuwa,7,3,0.000853,0.000367,human,2.3228,0.887,0.34628,False
liyingxenye,7,3,0.000853,0.000367,human,2.3228,0.887,0.34628,False
umakhalekhukhwini,14,6,0.001706,0.000734,human,2.3228,2.4214,0.119685,False
nesithunzi,28,12,0.003412,0.001469,human,2.3228,5.5711,0.01826,True
ngangazi,7,3,0.000853,0.000367,human,2.3228,0.887,0.34628,False
bazimisele,21,9,0.002559,0.001102,human,2.3228,3.9911,0.045741,True
ngomgwaqo,7,3,0.000853,0.000367,human,2.3228,0.887,0.34628,False
bangene,28,12,0.003412,0.001469,human,2.3228,5.5711,0.01826,True
zibuyiselwe,7,3,0.000853,0.000367,human,2.3228,0.887,0.34628,False
ngikufisela,7,3,0.000853,0.000367,human,2.3228,0.887,0.34628,False
lokuphelelwa,7,3,0.000853,0.000367,human,2.3228,0.887,0.34628,False
uzokhuluma,14,6,0.001706,0.000734,human,2.3228,2.4214,0.119685,False
komqondisi,7,3,0.000853,0.000367,human,2.3228,0.887,0.34628,False
sivumela,14,6,0.001706,0.000734,human,2.3228,2.4214,0.119685,False
ziyahambisana,14,6,0.001706,0.000734,human,2.3228,2.4214,0.119685,False
esisebenzela,7,3,0.000853,0.000367,human,2.3228,0.887,0.34628,False
zasungulwa,7,3,0.000853,0.000367,human,2.3228,0.887,0.34628,False
nokuhlukanisa,7,3,0.000853,0.000367,human,2.3228,0.887,0.34628,False
